0.994619,0.769539
0.163839,-1.42244
-0.519431,1.47769
-0.675604,-0.0903475
-1.39953,1.13522
1.56648,0.713511
0.244357,-0.546417
0.878031,1.37902
0.132532,0.702489
-1.33028,-0.913549
1.25819,-0.338216
-0.450476,-0.873224
-0.775489,0.654884
-1.46595,-0.233958
0.989494,-1.24899
0.577315,0.0954975
1.72278,-1.27357
-1.50383,0.494371
0.198567,1.42148
-1.02979,-1.57991
