443.197,0.82774
-575.185,0.338185
895.9,0.15241
-594.96,0.291563
-506.562,0.508382
705.462,0.138868
-335.83,0.479419
71.6883,0.910276
298.528,0.189742
-461.295,0.422568
582.722,0.311676
-568.786,0.339631
322.599,0.0575488
-48.0754,0.972033
-33.1764,0.825376
-621.535,0.41947
899.975,0.536171
-706.146,0.511417
792.041,0.903523
-766.166,0.949547
-216.9,0.142125
